,Date,Close,Predicted
0,2019-03-27,44.98,44.931534
1,2019-03-28,45.07,45.067226
2,2019-03-29,45.98,45.123096
3,2019-04-01,47.169998,45.97533
4,2019-04-02,46.869999,47.135586
5,2019-04-03,48.0,46.900753
6,2019-04-04,48.049999,47.93601
7,2019-04-05,48.669998,48.090897
8,2019-04-08,48.610001,48.672756
9,2019-04-09,48.639999,48.668007
10,2019-04-10,50.400002,48.705235
11,2019-04-11,49.599998,50.37926
12,2019-04-12,50.189999,49.754562
13,2019-04-15,49.299999,50.20312
14,2019-04-16,50.299999,49.427418
15,2019-04-17,50.27,50.34176
16,2019-04-18,50.369999,50.40168
17,2019-04-22,49.790001,50.493366
18,2019-04-23,50.200001,49.90677
19,2019-04-24,49.580002,50.276512
20,2019-04-25,48.650002,49.73688
21,2019-04-26,49.349998,48.80452
22,2019-04-29,49.700001,49.431538
23,2019-04-30,49.240002,49.837677
24,2019-05-01,49.099998,49.372917
25,2019-05-02,49.220001,49.184044
26,2019-05-03,49.759998,49.31251
27,2019-05-06,48.299999,49.834373
28,2019-05-07,47.459999,48.485493
29,2019-05-08,49.060001,47.56951
30,2019-05-09,47.740002,49.084366
31,2019-05-10,48.459999,47.96616
32,2019-05-13,46.68,48.48318
33,2019-05-14,47.07,46.867275
34,2019-05-15,46.529999,47.095436
35,2019-05-16,46.799999,46.650013
36,2019-05-17,44.779999,46.907867
37,2019-05-20,42.700001,44.952656
38,2019-05-21,43.34,42.84204
39,2019-05-22,42.959999,43.378822
40,2019-05-23,41.52,43.136696
41,2019-05-24,40.860001,41.681816
42,2019-05-28,41.119999,40.920692
43,2019-05-29,41.450001,41.154537
44,2019-05-30,41.59,41.470093
45,2019-05-31,41.759998,41.621143
46,2019-06-03,42.779999,41.749874
47,2019-06-04,42.389999,42.687798
48,2019-06-05,41.810001,42.39073
49,2019-06-06,42.110001,41.801678
50,2019-06-07,42.810001,42.075626
51,2019-06-10,43.439999,42.797817
52,2019-06-11,43.900002,43.421818
53,2019-06-12,42.779999,43.873493
54,2019-06-13,42.389999,42.804764
55,2019-06-14,41.77,42.350708
56,2019-06-17,41.919998,41.818718
57,2019-06-18,43.830002,41.958576
58,2019-06-19,44.650002,43.782852
59,2019-06-20,45.490002,44.658035
60,2019-06-21,45.43,45.39739
61,2019-06-24,45.150002,45.372753
62,2019-06-25,43.939999,45.124912
63,2019-06-26,44.950001,43.991825
64,2019-06-27,45.360001,44.94328
65,2019-06-28,45.259998,45.43913
66,2019-07-01,46.48,45.30548
67,2019-07-02,46.209999,46.416885
68,2019-07-03,46.16,46.251633
69,2019-07-05,45.650002,46.141598
70,2019-07-08,44.84,45.694775
71,2019-07-09,45.02,44.928085
72,2019-07-10,45.560001,45.047314
73,2019-07-11,45.349998,45.621384
74,2019-07-12,45.419998,45.422585
75,2019-07-15,46.099998,45.424347
76,2019-07-16,46.099998,46.089115
77,2019-07-17,45.970001,46.131035
78,2019-07-18,45.549999,45.99208
79,2019-07-19,45.73,45.59862
80,2019-07-22,45.509998,45.750923
81,2019-07-23,46.16,45.570232
82,2019-07-24,46.900002,46.179718
83,2019-07-25,47.169998,46.919243
84,2019-07-26,47.360001,47.19137
85,2019-07-29,47.529999,47.35831
86,2019-07-30,47.169998,47.546936
87,2019-07-31,46.5,47.22644
88,2019-08-01,45.68,46.575806
89,2019-08-02,44.889999,45.782345
90,2019-08-05,42.330002,45.000282
91,2019-08-06,42.790001,42.54201
92,2019-08-07,43.400002,42.83678
93,2019-08-08,43.84,43.51239
94,2019-08-09,42.990002,43.907784
95,2019-08-12,42.77,43.03909
96,2019-08-13,43.360001,42.754395
97,2019-08-14,41.48,43.317463
98,2019-08-15,41.779999,41.614334
99,2019-08-16,41.889999,41.76685
100,2019-08-19,42.740002,41.939262
101,2019-08-20,42.220001,42.725254
102,2019-08-21,42.5,42.24402
103,2019-08-22,42.099998,42.464703
104,2019-08-23,41.360001,42.092537
105,2019-08-26,41.259998,41.38275
106,2019-08-27,41.240002,41.272743
107,2019-08-28,40.580002,41.27686
108,2019-08-29,40.900002,40.629417
109,2019-08-30,41.27,40.87511
110,2019-09-03,42.330002,41.267418
111,2019-09-04,43.619999,42.26604
112,2019-09-05,43.709999,43.54155
113,2019-09-06,43.779999,43.67918
114,2019-09-09,43.759998,43.702568
115,2019-09-10,43.349998,43.725483
116,2019-09-11,44.130001,43.374905
117,2019-09-12,44.450001,44.106495
118,2019-09-13,44.59,44.48711
119,2019-09-16,43.970001,44.590252
120,2019-09-17,44.139999,43.982895
121,2019-09-18,43.470001,44.122673
122,2019-09-19,43.16,43.525017
123,2019-09-20,42.77,43.19976
124,2019-09-23,42.869999,42.827076
125,2019-09-24,42.27,42.898125
126,2019-09-25,42.25,42.325073
127,2019-09-26,41.990002,42.261055
128,2019-09-27,40.889999,42.021286
129,2019-09-30,41.630001,40.955025
130,2019-10-01,41.48,41.58944
131,2019-10-02,41.09,41.53448
132,2019-10-03,41.68,41.10745
133,2019-10-04,41.419998,41.62702
134,2019-10-07,41.0,41.445293
135,2019-10-08,40.66,40.98683
136,2019-10-09,40.560001,40.66364
137,2019-10-10,40.93,40.5764
138,2019-10-11,41.66,40.91064
139,2019-10-14,41.490002,41.636314
140,2019-10-15,42.09,41.490574
141,2019-10-16,41.880001,42.006676
142,2019-10-17,42.049999,41.865852
143,2019-10-18,41.650002,42.011795
144,2019-10-21,41.549999,41.65977
145,2019-10-22,41.290001,41.552753
146,2019-10-23,40.59,41.301662
147,2019-10-24,40.389999,40.631744
148,2019-10-25,40.619999,40.398983
149,2019-10-28,41.099998,40.624447
150,2019-10-29,40.150002,41.090485
151,2019-10-30,40.369999,40.191334
152,2019-10-31,40.5,40.317463
153,2019-11-01,41.09,40.486977
154,2019-11-04,41.970001,41.057644
155,2019-11-05,42.380001,41.9177
156,2019-11-06,42.5,42.345055
157,2019-11-07,42.720001,42.435253
158,2019-11-08,41.790001,42.66059
159,2019-11-11,41.689999,41.822323
160,2019-11-12,42.200001,41.674328
161,2019-11-13,40.740002,42.203217
162,2019-11-14,40.880001,40.84826
163,2019-11-15,40.959999,40.844734
164,2019-11-18,41.91,40.985447
165,2019-11-19,42.82,41.875763
166,2019-11-20,42.450001,42.77088
167,2019-11-21,42.330002,42.455326
168,2019-11-22,42.599998,42.25782
169,2019-11-25,43.619999,42.554394
170,2019-11-26,42.990002,43.5879
171,2019-11-27,42.900002,43.040302
172,2019-11-29,42.150002,42.87901
173,2019-12-02,41.900002,42.173737
174,2019-12-03,41.689999,41.91083
175,2019-12-04,42.290001,41.729416
176,2019-12-05,42.209999,42.30106
177,2019-12-06,42.740002,42.23169
178,2019-12-09,42.549999,42.691784
179,2019-12-10,43.080002,42.54463
180,2019-12-11,43.959999,43.026756
181,2019-12-12,45.779999,43.913795
182,2019-12-13,45.84,45.704975
183,2019-12-16,46.360001,45.83829
184,2019-12-17,47.68,46.284657
185,2019-12-18,48.43,47.60252
186,2019-12-19,48.290001,48.431644
187,2019-12-20,48.150002,48.32001
188,2019-12-23,48.459999,48.182045
189,2019-12-24,48.34,48.49232
190,2019-12-26,48.810001,48.421272
191,2019-12-27,49.240002,48.876286
192,2019-12-30,48.619999,49.316547
193,2019-12-31,48.009998,48.721485
194,2020-01-02,49.880001,48.08315
195,2020-01-03,49.029999,49.880997
196,2020-01-06,48.77,49.21652
197,2020-01-07,49.779999,48.831055
198,2020-01-08,49.650002,49.810917
199,2020-01-09,50.48,49.778713
200,2020-01-10,51.43,50.508884
201,2020-01-13,52.310001,51.51239
202,2020-01-14,51.389999,52.375355
203,2020-01-15,51.169998,51.50394
204,2020-01-16,51.549999,51.26145
205,2020-01-17,51.599998,51.665096
206,2020-01-21,49.209999,51.771347
207,2020-01-22,49.880001,49.47374
