,Date,Close,Predicted
0,2019-03-27,53.16,53.575066
1,2019-03-28,53.110001,53.368446
2,2019-03-29,53.700001,53.248707
3,2019-04-01,54.509998,53.818558
4,2019-04-02,54.360001,54.615025
5,2019-04-03,55.48,54.490917
6,2019-04-04,55.919998,55.54661
7,2019-04-05,55.599998,56.043262
8,2019-04-08,55.68,55.735138
9,2019-04-09,55.32,55.796383
10,2019-04-10,55.75,55.50486
11,2019-04-11,55.799999,55.888573
12,2019-04-12,56.419998,55.989807
13,2019-04-15,56.279999,56.567398
14,2019-04-16,56.709999,56.445587
15,2019-04-17,58.560001,56.835148
16,2019-04-18,58.490002,58.625282
17,2019-04-22,58.82,58.675182
18,2019-04-23,58.779999,58.90996
19,2019-04-24,58.720001,58.91571
20,2019-04-25,57.610001,58.880714
21,2019-04-26,52.43,57.839554
22,2019-04-29,51.110001,52.87784
23,2019-04-30,51.040001,51.31975
24,2019-05-01,50.759998,51.363182
25,2019-05-02,50.549999,51.10553
26,2019-05-03,51.75,50.768814
27,2019-05-06,51.220001,51.814117
28,2019-05-07,50.48,51.303074
29,2019-05-08,49.240002,50.548958
30,2019-05-09,46.619999,49.398582
31,2019-05-10,46.200001,46.85484
32,2019-05-13,44.759998,46.327187
33,2019-05-14,45.169998,45.041603
34,2019-05-15,45.619999,45.299904
35,2019-05-16,45.529999,45.720295
36,2019-05-17,44.889999,45.60656
37,2019-05-20,43.560001,44.90804
38,2019-05-21,44.459999,43.629887
39,2019-05-22,44.0,44.425434
40,2019-05-23,44.529999,44.093357
41,2019-05-24,44.57,44.527752
42,2019-05-28,43.57,44.569782
43,2019-05-29,44.23,43.603573
44,2019-05-30,44.73,44.148262
45,2019-05-31,44.040001,44.74284
46,2019-06-03,43.459999,44.08744
47,2019-06-04,44.790001,43.450665
48,2019-06-05,44.549999,44.72295
49,2019-06-06,45.099998,44.586987
50,2019-06-07,46.029999,45.047787
51,2019-06-10,46.799999,45.98059
52,2019-06-11,46.849998,46.752003
53,2019-06-12,46.32,46.809467
54,2019-06-13,46.700001,46.32832
55,2019-06-14,46.189999,46.67031
56,2019-06-17,46.130001,46.24381
57,2019-06-18,47.369999,46.16005
58,2019-06-19,47.07,47.34663
59,2019-06-20,47.189999,47.1327
60,2019-06-21,47.459999,47.158634
61,2019-06-24,47.630001,47.451195
62,2019-06-25,46.849998,47.647263
63,2019-06-26,48.189999,46.899033
64,2019-06-27,47.459999,48.15196
65,2019-06-28,47.869999,47.561382
66,2019-07-01,48.049999,47.847996
67,2019-07-02,48.119999,48.07618
68,2019-07-03,48.52,48.159573
69,2019-07-05,48.080002,48.51586
70,2019-07-08,47.82,48.151604
71,2019-07-09,47.75,47.853203
72,2019-07-10,48.209999,47.786667
73,2019-07-11,48.599998,48.253212
74,2019-07-12,49.919998,48.640186
75,2019-07-15,50.119999,49.907726
76,2019-07-16,49.169998,50.156338
77,2019-07-17,49.389999,49.21867
78,2019-07-18,49.939999,49.385303
79,2019-07-19,50.27,50.003353
80,2019-07-22,51.349998,50.354378
81,2019-07-23,51.75,51.378574
82,2019-07-24,52.919998,51.810604
83,2019-07-25,52.16,52.89767
84,2019-07-26,51.59,52.266216
85,2019-07-29,52.509998,51.67375
86,2019-07-30,51.700001,52.559
87,2019-07-31,50.549999,51.904842
88,2019-08-01,49.5,50.705074
89,2019-08-02,48.68,49.65751
90,2019-08-05,46.970001,48.850777
91,2019-08-06,46.959999,47.18799
92,2019-08-07,46.73,47.102345
93,2019-08-08,47.169998,46.896797
94,2019-08-09,45.98,47.241947
95,2019-08-12,45.599998,46.10778
96,2019-08-13,46.84,45.64011
97,2019-08-14,45.869999,46.811806
98,2019-08-15,45.700001,45.995914
99,2019-08-16,46.5,45.704018
100,2019-08-19,47.23,46.479412
101,2019-08-20,46.599998,47.23338
102,2019-08-21,47.150002,46.62825
103,2019-08-22,46.779999,47.11591
104,2019-08-23,44.959999,46.815117
105,2019-08-26,45.560001,45.047363
106,2019-08-27,45.790001,45.54068
107,2019-08-28,45.790001,45.877167
108,2019-08-29,46.869999,45.83058
109,2019-08-30,47.41,46.8214
110,2019-09-03,46.98,47.40954
111,2019-09-04,48.919998,46.96426
112,2019-09-05,50.099998,48.80387
113,2019-09-06,50.919998,50.110657
114,2019-09-09,51.59,50.886127
115,2019-09-10,51.82,51.548656
116,2019-09-11,52.790001,51.827744
117,2019-09-12,53.009998,52.7592
118,2019-09-13,52.540001,53.08678
119,2019-09-16,52.200001,52.648495
120,2019-09-17,51.950001,52.287193
121,2019-09-18,51.740002,52.081425
122,2019-09-19,51.57,51.887802
123,2019-09-20,50.720001,51.72445
124,2019-09-23,50.900002,50.89603
125,2019-09-24,49.82,50.995556
126,2019-09-25,51.02,50.003773
127,2019-09-26,50.919998,51.06886
128,2019-09-27,50.779999,51.07174
129,2019-09-30,51.529999,50.87764
130,2019-10-01,50.759998,51.559128
131,2019-10-02,49.389999,50.907383
132,2019-10-03,50.029999,49.511513
133,2019-10-04,50.919998,50.085953
134,2019-10-07,50.619999,51.044666
135,2019-10-08,49.73,50.7505
136,2019-10-09,50.48,49.834225
137,2019-10-10,51.110001,50.4986
138,2019-10-11,52.09,51.183243
139,2019-10-14,51.639999,52.156002
140,2019-10-15,52.650002,51.761322
