,Date,Close,Predicted
0,2019-03-27,1765.699951,1784.6643
1,2019-03-28,1773.420044,1767.8728
2,2019-03-29,1780.75,1772.87
3,2019-04-01,1814.189941,1781.0697
4,2019-04-02,1813.97998,1811.9265
5,2019-04-03,1820.699951,1813.7267
6,2019-04-04,1818.859985,1819.6807
7,2019-04-05,1837.280029,1817.9355
8,2019-04-08,1849.859985,1836.0842
9,2019-04-09,1835.839966,1849.7499
10,2019-04-10,1847.329956,1836.8928
11,2019-04-11,1844.069946,1846.2467
12,2019-04-12,1843.060059,1844.6827
13,2019-04-15,1844.869995,1843.475
14,2019-04-16,1863.040039,1845.2883
15,2019-04-17,1864.819946,1863.0355
16,2019-04-18,1861.689941,1865.2675
17,2019-04-22,1887.310059,1861.9242
18,2019-04-23,1923.77002,1886.2515
19,2019-04-24,1901.75,1922.9977
20,2019-04-25,1902.25,1903.541
21,2019-04-26,1950.630005,1901.5209
22,2019-04-29,1938.430054,1949.1726
23,2019-04-30,1926.52002,1941.1788
24,2019-05-01,1911.52002,1927.3364
25,2019-05-02,1900.819946,1913.3043
26,2019-05-03,1962.459961,1902.8
27,2019-05-06,1950.550049,1961.3685
28,2019-05-07,1921.0,1955.0817
29,2019-05-08,1917.77002,1922.6074
30,2019-05-09,1899.869995,1917.5576
31,2019-05-10,1889.97998,1902.9907
32,2019-05-13,1822.680054,1892.4734
33,2019-05-14,1840.119995,1828.949
34,2019-05-15,1871.150024,1840.8247
35,2019-05-16,1907.569946,1872.5875
36,2019-05-17,1869.0,1908.5464
37,2019-05-20,1858.969971,1871.3098
38,2019-05-21,1857.52002,1857.9268
39,2019-05-22,1859.680054,1857.5049
40,2019-05-23,1815.47998,1861.4115
41,2019-05-24,1823.280029,1819.7826
42,2019-05-28,1836.430054,1823.7223
43,2019-05-29,1819.189941,1837.297
44,2019-05-30,1816.319946,1821.2155
45,2019-05-31,1775.069946,1816.586
46,2019-06-03,1692.689941,1777.8065
47,2019-06-04,1729.560059,1696.7913
48,2019-06-05,1738.5,1728.3707
49,2019-06-06,1754.359985,1742.6182
50,2019-06-07,1804.030029,1754.7821
51,2019-06-10,1860.630005,1800.7301
52,2019-06-11,1863.699951,1857.1787
53,2019-06-12,1855.319946,1861.094
54,2019-06-13,1870.300049,1853.326
55,2019-06-14,1869.670044,1868.8763
56,2019-06-17,1886.030029,1870.3712
57,2019-06-18,1901.369995,1886.3025
58,2019-06-19,1908.790039,1902.2253
59,2019-06-20,1918.189941,1909.1038
60,2019-06-21,1911.300049,1917.5873
61,2019-06-24,1913.900024,1912.3214
62,2019-06-25,1878.27002,1914.4362
63,2019-06-26,1897.829956,1881.2731
64,2019-06-27,1904.280029,1898.0001
65,2019-06-28,1893.630005,1906.5106
66,2019-07-01,1922.189941,1895.9072
67,2019-07-02,1934.310059,1921.3372
68,2019-07-03,1939.0,1935.4471
69,2019-07-05,1942.910034,1939.3014
70,2019-07-08,1952.319946,1943.2783
71,2019-07-09,1988.300049,1953.2926
72,2019-07-10,2017.410034,1987.9128
73,2019-07-11,2001.069946,2018.4062
74,2019-07-12,2011.0,2003.5028
75,2019-07-15,2020.98999,2010.8672
76,2019-07-16,2009.900024,2022.7592
77,2019-07-17,1992.030029,2013.3231
78,2019-07-18,1977.900024,1995.4635
79,2019-07-19,1964.52002,1981.595
80,2019-07-22,1985.630005,1968.1259
81,2019-07-23,1994.48999,1987.9221
82,2019-07-24,2000.810059,1998.1067
83,2019-07-25,1973.819946,2002.9426
84,2019-07-26,1943.050049,1976.7177
85,2019-07-29,1912.449951,1945.9575
86,2019-07-30,1898.530029,1916.2628
87,2019-07-31,1866.780029,1902.8365
88,2019-08-01,1855.319946,1872.299
89,2019-08-02,1823.23999,1858.7948
90,2019-08-05,1765.130005,1827.5166
91,2019-08-06,1787.829956,1769.9468
92,2019-08-07,1793.400024,1788.3024
93,2019-08-08,1832.890015,1796.7572
94,2019-08-09,1807.579956,1832.3484
95,2019-08-12,1784.920044,1809.1036
96,2019-08-13,1824.339966,1784.4701
97,2019-08-14,1762.959961,1821.1013
98,2019-08-15,1776.119995,1767.9401
99,2019-08-16,1792.569946,1774.8937
100,2019-08-19,1816.119995,1793.3193
101,2019-08-20,1801.380005,1816.0948
102,2019-08-21,1823.540039,1801.2458
103,2019-08-22,1804.660034,1821.835
104,2019-08-23,1749.619995,1805.1865
105,2019-08-26,1768.869995,1751.5334
106,2019-08-27,1761.829956,1768.0001
107,2019-08-28,1764.25,1764.7659
108,2019-08-29,1786.400024,1764.8326
109,2019-08-30,1776.290039,1785.3972
110,2019-09-03,1789.839966,1777.0299
111,2019-09-04,1800.619995,1787.3073
112,2019-09-05,1840.719971,1799.9338
113,2019-09-06,1833.51001,1838.8936
114,2019-09-09,1831.349976,1833.6215
115,2019-09-10,1820.550049,1830.3617
116,2019-09-11,1822.98999,1820.3262
117,2019-09-12,1843.550049,1823.0441
118,2019-09-13,1839.339966,1843.4777
119,2019-09-16,1807.839966,1840.877
120,2019-09-17,1822.550049,1809.1669
121,2019-09-18,1817.459961,1821.1442
122,2019-09-19,1821.5,1819.0396
123,2019-09-20,1794.160034,1821.9504
124,2019-09-23,1785.300049,1796.149
125,2019-09-24,1741.609985,1785.7374
126,2019-09-25,1768.329956,1744.1172
127,2019-09-26,1739.839966,1767.6982
128,2019-09-27,1725.449951,1743.4895
129,2019-09-30,1735.910034,1726.3003
130,2019-10-01,1735.650024,1735.2191
131,2019-10-02,1713.22998,1736.4258
132,2019-10-03,1724.420044,1713.8175
133,2019-10-04,1739.650024,1723.299
134,2019-10-07,1732.660034,1739.2216
135,2019-10-08,1705.51001,1732.485
136,2019-10-09,1721.98999,1705.9517
137,2019-10-10,1720.26001,1720.295
138,2019-10-11,1731.920044,1720.5524
139,2019-10-14,1736.430054,1731.0621
140,2019-10-15,1767.380005,1735.9536
141,2019-10-16,1777.430054,1764.971
142,2019-10-17,1787.47998,1775.8914
143,2019-10-18,1757.51001,1785.7596
144,2019-10-21,1785.660034,1757.8807
145,2019-10-22,1765.72998,1783.0109
146,2019-10-23,1762.170044,1767.4696
147,2019-10-24,1780.780029,1762.1954
148,2019-10-25,1761.329956,1779.8834
149,2019-10-28,1777.079956,1762.8972
150,2019-10-29,1762.709961,1775.115
151,2019-10-30,1779.98999,1763.7312
152,2019-10-31,1776.660034,1778.7946
153,2019-11-01,1791.439941,1776.6187
154,2019-11-04,1804.660034,1790.6655
